HOUR,E_WIND
1665,0.172250142
1666,0.194672612
1667,0.437644925
1668,0.118949047
1669,0.188852855
1670,0.352304021
1671,0.042801373
1672,0.475216085
1673,0.173510672
1674,0.320994932
1675,0.300643943
1676,0.052656714
1677,0.028840156
1678,0.441803546
1679,0.185058235
1680,0.299437971
1681,0.360606132
1682,0.37863684
1683,0.03312957
1684,0.064986247
1685,0.35489953
1686,0.43291908
1687,0.126592759
1688,0.226282134
1689,0.448631357
1690,0.289473634
1691,0.199297002
1692,0.452203948
1693,0.212770761
1694,0.177652308
1695,0.021267737
1696,0.272262659
1697,0.394747268
1698,0.0299582
1699,0.058943643
1700,0.007620539
1701,0.160904463
1702,0.49879975
1703,0.197051367
1704,0.147910463
1705,0.481232937
1706,0.244348039
1707,0.230813319
1708,0.309826165
1709,0.231347941
1710,0.295389582
1711,0.367118086
1712,0.018141206
1713,0.113234535
1714,0.141139612
1715,0.28660438
1716,0.188342308
1717,0.257688041
1718,0.42777452
1719,0.261864112
1720,0.170011991
1721,0.158232496
1722,0.200276909
1723,0.28369111
1724,0.407677128
1725,0.421782526
1726,0.363981154
1727,0.130897368
1728,0.310577265
1729,0.45924652
1730,0.142010426
1731,0.228762513
1732,0.263900849
1733,0.05915771
1734,0.041320825
1735,0.489402249
1736,0.363281114
1737,0.23116157
1738,0.387812302
1739,0.000737598
1740,0.368906399
1741,0.486107228
1742,0.336710026
1743,0.416741959
1744,0.411849181
1745,0.420921789
1746,0.043617555
1747,0.407815833
1748,0.491360277
1749,0.324061472
1750,0.312824331
1751,0.121458194
1752,0.426847269
1753,0.11673461
1754,0.116337899
1755,0.430884099
1756,0.149973501
1757,0.057024728
1758,0.281771694
1759,0.285390974
1760,0.299965735
1761,0.123425792
1762,0.011214268
1763,0.370715739
1764,0.386291358
1765,0.36979448
1766,0.459911939
1767,0.446287116
1768,0.42644239
1769,0.17395982
1770,0.079549823
1771,0.380988203
1772,0.008863604
1773,0.116219423
1774,0.239447615
1775,0.487808437
1776,0.020054338
1777,0.145394375
1778,0.2168704
1779,0.190374789
1780,0.010735544
1781,0.139220108
1782,0.319659441
1783,0.153442935
1784,0.347157989
1785,0.042230947
1786,0.156289313
1787,0.294477423
1788,0.453880001
1789,0.112089482
1790,0.271070347
1791,0.445129005
1792,0.199999115
1793,0.472072757
1794,0.348320155
1795,0.445476863
1796,0.107223696
1797,0.02735622
1798,0.418547052
1799,0.141632658
1800,0.370300473
1801,0.477302751
1802,0.3966384
1803,0.306189783
1804,0.063907192
1805,0.294045281
1806,0.038199316
1807,0.315448611
1808,0.272466761
1809,0.343220629
1810,0.003149015
1811,0.486844236
1812,0.332276476
1813,0.059741677
1814,0.377778789
1815,0.117138991
1816,0.057123515
1817,0.397516555
1818,0.422655755
1819,0.079167966
1820,0.111574997
1821,0.140870679
1822,0.328242758
1823,0.460235675
1824,0.120012222
1825,0.267098303
1826,0.009697033
1827,0.198113256
1828,0.447699877
1829,0.339881459
1830,0.141584371
1831,0.006058325
1832,0.409253532
1833,0.058234348
1834,0.359868211
1835,0.218791782
1836,0.222698081
1837,0.430848098
1838,0.01166815
1839,0.026007109
1840,0.359392212
1841,0.486885023
1842,0.26247953
1843,0.304056245
1844,0.471114181
1845,0.030722427
1846,0.261081693
1847,0.044368875
1848,0.124144262
1849,0.171945466
1850,0.05974795
1851,0.108330897
1852,0.42905215
1853,0.409694112
1854,0.056507344
1855,0.144176389
1856,0.428702763
1857,0.362486177
1858,0.469802578
1859,0.077610588
1860,0.21039893
1861,0.43178914
1862,0.311313155
1863,0.184318955
1864,0.01423235
1865,0.29738934
1866,0.366348555
1867,0.493490059
1868,0.041469491
1869,0.357818515
1870,0.126027926
1871,0.362648314
1872,0.233291977
1873,0.337148257
1874,0.1489572
1875,0.426330525
1876,0.180045672
1877,0.225287317
1878,0.034537291
1879,0.002241953
1880,0.175486001
1881,0.099040662
1882,0.377130581
1883,0.011219776
1884,0.035411618
1885,0.333972752
1886,0.310032072
1887,0.055138806
1888,0.328281457
1889,0.462971381
1890,0.398292483
1891,0.235099432
1892,0.395080434
1893,0.041554994
1894,0.202197167
1895,0.428876098
1896,0.063504397
1897,0.365002312
1898,0.406182162
1899,0.436903052
1900,0.023166612
1901,0.454028115
1902,0.050777691
1903,0.129797973
1904,0.437504022
1905,0.378766167
1906,0.061093795
1907,0.155816337
1908,0.345347341
1909,0.492192592
1910,0.306204394
1911,0.473530892
1912,0.082244734
1913,0.391493642
1914,0.356736873
1915,0.331892642
1916,0.111783645
1917,0.198389125
1918,0.418124748
1919,0.155418029
1920,0.462547998
1921,0.141452634
1922,0.44531071
1923,0.418062628
1924,0.276549553
1925,0.289812902
1926,0.44340493
1927,0.451590659
1928,0.17645137
1929,0.18957875
1930,0.42228299
1931,0.384576059
1932,0.454143113
1933,0.468581221
1934,0.142538524
1935,0.010588988
1936,0.490540512
1937,0.211395371
1938,0.224570414
1939,0.080457676
1940,0.145590654
1941,0.096922389
1942,0.284850793
1943,0.326915078
1944,0.332321763
1945,0.223635917
1946,0.022797964
1947,0.12347471
1948,0.0331332
1949,0.254356111
1950,0.381084903
1951,0.040371182
1952,0.234211027
1953,0.03081955
1954,0.441690847
1955,0.171603373
1956,0.203757246
1957,0.1496409
1958,0.381388935
1959,0.187722775
1960,0.144818337
1961,0.270608038
1962,0.002170784
1963,0.132779539
1964,0.223370246
1965,0.167904845
1966,0.48804194
1967,0.011955743
1968,0.126082477
1969,0.487586675
1970,0.312197055
1971,0.336459856
1972,0.380771619
1973,0.343676573
1974,0.188588384
1975,0.170236642
1976,0.398385699
1977,0.003316223
1978,0.313415446
1979,0.317945825
1980,0.182186612
1981,0.075388146
1982,0.224128628
1983,0.252865617
1984,0.246830423
1985,0.488071938
1986,0.196036822
1987,0.045377296
1988,0.259782435
1989,0.074262122
1990,0.164417089
1991,0.373030808
1992,0.015679684
1993,0.158413327
1994,0.33653431
1995,0.467018944
1996,0.198490481
1997,0.123919643
1998,0.048848719
1999,0.151830433
2000,0.145458323
2001,0.17007976
2002,0.173034267
2003,0.308126606
2004,0.013508213
2005,0.320814734
2006,0.243648158
2007,0.214792534
2008,0.26557712
2009,0.387511022
2010,0.158372833
2011,0.245161277
2012,0.37184151
2013,0.092822451
2014,0.365482581
2015,0.302042539
2016,0.089065002
2017,0.215991039
2018,0.016503456
2019,0.387842901
2020,0.29595803
2021,0.274794317
2022,0.367598119
2023,0.007983184
2024,0.437644002
2025,0.11507439
2026,0.097342489
2027,0.166993962
2028,0.251647333
2029,0.411767057
2030,0.219587296
2031,0.356354368
2032,0.249691476
2033,0.003053747
2034,0.356479701
2035,0.426524617
2036,0.125702829
2037,0.307542111
2038,0.030606904
2039,0.434903581
2040,0.097256923
2041,0.471589052
2042,0.084480321
2043,0.006763782
2044,0.389848019
2045,0.041549988
2046,0.270995281
2047,0.258292081
2048,0.332485799
2049,0.102676603
2050,0.319874946
2051,0.116592188
2052,0.377782981
2053,0.431120057
2054,0.141633571
2055,0.439535128
2056,0.041376509
2057,0.238619083
2058,0.031855438
2059,0.124717389
2060,0.169568395
2061,0.089091287
2062,0.216192921
2063,0.291280431
2064,0.319470175
2065,0.332270225
2066,0.002583899
2067,0.333814494
2068,0.405765503
2069,0.162127361
2070,0.317556621
2071,0.278262582
2072,0.123954084
2073,0.03483336
2074,0.322493916
2075,0.326378147
2076,0.07277854
2077,0.42354459
2078,0.111093235
2079,0.248829601
2080,0.409592123
2081,0.795414064
2082,0.790908803
2083,0.852757334
2084,0.885254968
2085,0.953369944
2086,0.564867219
2087,0.881252769
2088,0.556408377
2089,0.786531184
2090,0.914220462
2091,0.858790908
2092,0.655850789
2093,0.502216555
2094,0.552502643
2095,0.553911338
2096,0.786550682
2097,0.662228034
2098,0.763098587
2099,0.910151895
2100,0.985906147
2101,0.501687571
2102,0.57542793
2103,0.932795433
2104,0.804670223
2105,0.582670133
2106,0.600974463
2107,0.840392407
2108,0.50405915
2109,0.823041505
2110,0.739404959
2111,0.901114861
2112,0.933818202
2113,0.571101037
2114,0.79397497
2115,0.542612299
2116,0.73434783
2117,0.780319313
2118,0.993096282
2119,0.998425261
2120,0.535674803
2121,0.755243053
2122,0.734367064
2123,0.923191114
2124,0.975187248
2125,0.986605975
2126,0.608598539
2127,0.683556405
2128,0.798605699
2129,0.761369476
2130,0.835428404
2131,0.505566788
2132,0.704416407
2133,0.825192396
2134,0.979264113
2135,0.552318563
2136,0.99748755
2137,0.569632775
2138,0.703793628
2139,0.892990285
2140,0.740454674
2141,0.63239764
2142,0.876324456
2143,0.620818004
2144,0.665928394
2145,0.937883733
2146,0.625148853
2147,0.705602501
2148,0.709102166
2149,0.515686391
2150,0.878694365
2151,0.687086004
2152,0.678435276
2153,0.581596036
2154,0.74395588
2155,0.712578403
2156,0.992806842
2157,0.522247148
2158,0.93841686
2159,0.761153059
2160,0.878548498
2161,0.794611574
2162,0.880055573
2163,0.996246047
2164,0.575374902
2165,0.912291649
2166,0.636504621
2167,0.957751921
2168,0.904965737
2169,0.991710156
2170,0.683751486
2171,0.73750092
2172,0.589484264
2173,0.682939263
2174,0.561407493
2175,0.978912978
2176,0.639364833
2177,0.560942686
2178,0.553404733
2179,0.564455748
2180,0.523921427
2181,0.826605714
2182,0.835616062
2183,0.791987299
2184,0.514987522
2185,0.542636739
2186,0.92445432
2187,0.810538487
2188,0.779947469
2189,0.786211136
2190,0.525912852
2191,0.778145176
2192,0.753490971
2193,0.731997737
2194,0.68544255
2195,0.745354654
2196,0.698011369
2197,0.895903133
2198,0.721126765
2199,0.628440871
2200,0.700472176
2201,0.528474075
2202,0.610652208
2203,0.584862194
2204,0.55303028
2205,0.701219701
2206,0.810301742
2207,0.510672514
2208,0.934286843
2209,0.800988963
2210,0.697220533
2211,0.839581628
2212,0.577888377
2213,0.574131708
2214,0.676055264
2215,0.910225815
2216,0.520431698
2217,0.683422796
2218,0.93646471
2219,0.990189061
2220,0.71757023
2221,0.835524316
2222,0.755836637
2223,0.543578537
2224,0.764501562
2225,0.95468096
2226,0.530772255
2227,0.770206097
2228,0.852309653
2229,0.580510075
2230,0.79581976
2231,0.996998632
2232,0.563984359
2233,0.77714703
2234,0.868615126
2235,0.834125365
2236,0.582641008
2237,0.800646579
2238,0.838416782
2239,0.825518414
2240,0.92540515
2241,0.600278319
2242,0.865332752
2243,0.887955843
2244,0.916674759
2245,0.561036116
2246,0.619034029
2247,0.987629333
2248,0.616878115
2249,0.829421928
2250,0.90352249
2251,0.61541088
2252,0.610135295
2253,0.596924846
2254,0.642253591
2255,0.97697042
2256,0.709031059
2257,0.555612077
2258,0.963532028
2259,0.587436214
2260,0.707570534
2261,0.521887312
2262,0.715144074
2263,0.546967045
2264,0.822587482
2265,0.757780774
2266,0.779397676
2267,0.50906289
2268,0.553335298
2269,0.836676974
2270,0.809545771
2271,0.795109777
2272,0.756213614
2273,0.900372787
2274,0.663727864
2275,0.769754677
2276,0.68157595
2277,0.826057312
2278,0.85969467
2279,0.814377632
2280,0.860148961
2281,0.607103491
2282,0.509053761
2283,0.743540487
2284,0.758454889
2285,0.552162415
2286,0.820621777
2287,0.590519143
2288,0.785210731
2289,0.718111949
2290,0.534454601
2291,0.995820522
2292,0.596426565
2293,0.81584778
2294,0.755188578
2295,0.928699367
2296,0.555720382
2297,0.698297684
2298,0.746498876
2299,0.892875251
2300,0.872901582
2301,0.657489125
2302,0.504165906
2303,0.773998534
2304,0.782303064
2305,0.667337796
2306,0.992714723
2307,0.722781612
2308,0.699371257
2309,0.967183504
2310,0.929022912
2311,0.848196865
2312,0.82184389
2313,0.745636778
2314,0.990086037
2315,0.575723953
2316,0.863494169
2317,0.58879367
2318,0.6560152
2319,0.632517993
2320,0.613235306
2321,0.578922226
2322,0.671636159
2323,0.827237843
2324,0.686485902
2325,0.759559746
2326,0.70367132
2327,0.516471936
2328,0.570031628
2329,0.701283914
2330,0.687879463
2331,0.583720152
2332,0.821017492
2333,0.952306416
2334,0.921082521
2335,0.533921341
2336,0.53728938
2337,0.639901396
2338,0.761590618
2339,0.776857028
2340,0.958867418
2341,0.980793674
2342,0.623934694
2343,0.988413496
2344,0.571627428
2345,0.672740478
2346,0.883809867
2347,0.825160705
2348,0.542444854
2349,0.977005735
2350,0.967008489
2351,0.835614443
2352,0.739537071
2353,0.84319279
2354,0.851805981
2355,0.792791864
2356,0.794711583
2357,0.784694092
2358,0.570916848
2359,0.928663115
2360,0.794931206
2361,0.763359419
2362,0.803340946
2363,0.998184227
2364,0.964495535
2365,0.716267524
2366,0.571142399
2367,0.676227201
2368,0.57721091
2369,0.641773229
2370,0.875730736
2371,0.704775017
2372,0.687468919
2373,0.703126853
2374,0.805007554
2375,0.573584303
2376,0.665080818
2377,0.592461334
2378,0.761979719
2379,0.727498914
2380,0.929832526
2381,0.69269655
2382,0.739448775
2383,0.616331351
2384,0.915642051
2385,0.899637215
2386,0.915256478
2387,0.856063682
2388,0.96066179
2389,0.986954365
2390,0.97965145
2391,0.922275688
2392,0.692157578
2393,0.582834849
2394,0.532314635
2395,0.577188242
2396,0.884269814
2397,0.579977704
2398,0.55143724
2399,0.724285023
2400,0.570532206
2401,0.513333423
2402,0.57196891
2403,0.998500746
2404,0.881637785
2405,0.931478511
2406,0.834945962
2407,0.69683123
2408,0.700014137
2409,0.521998817
2410,0.937227046
2411,0.768251912
2412,0.603564047
2413,0.525568109
2414,0.53157442
2415,0.972088117
2416,0.819845011
2417,0.533263728
2418,0.917755781
2419,0.937311456
2420,0.908284345
2421,0.908147913
2422,0.811113681
2423,0.935034994
2424,0.697802681
2425,0.726155762
2426,0.76175715
2427,0.539151383
2428,0.877951185
2429,0.692222715
2430,0.594763367
2431,0.680301354
2432,0.902925814
2433,0.81332632
2434,0.960567527
2435,0.994845034
2436,0.640686792
2437,0.63822637
2438,0.509010068
2439,0.578376625
2440,0.521976038
2441,0.933786795
2442,0.744092579
2443,0.660679744
2444,0.914081975
2445,0.990712989
2446,0.857123353
2447,0.714339189
2448,0.726905038
2449,0.51957716
2450,0.955970313
2451,0.757782028
2452,0.653497705
2453,0.78183569
2454,0.774913624
2455,0.592060576
2456,0.521668995
2457,0.985420857
2458,0.957152165
2459,0.823827725
2460,0.925638535
2461,0.533004881
2462,0.593238078
2463,0.588979086
2464,0.760717421
2465,0.827811832
2466,0.5682311
2467,0.896091783
2468,0.678336235
2469,0.882947083
2470,0.873670663
2471,0.761967066
2472,0.838315128
2473,0.884697086
2474,0.676766578
2475,0.901893883
2476,0.64078761
2477,0.830101553
2478,0.884582905
2479,0.551496788
2480,0.696689373
2481,0.913652061
2482,0.803727473
2483,0.580803308
2484,0.971824991
2485,0.81766469
2486,0.888291702
2487,0.77909569
2488,0.627998707
2489,0.957000436
2490,0.67977406
2491,0.5607185
2492,0.577562517
2493,0.529051483
2494,0.821795244
2495,0.62166385
2496,0.591506564
2497,0.965656829
2498,0.602837593
2499,0.662026421
2500,0.633980465
2501,0.542972706
2502,0.513528734
2503,0.818139306
2504,0.939187928
2505,0.688163213
2506,0.55028494
2507,0.769326488
2508,0.785920167
2509,0.913254231
2510,0.53115758
2511,0.995190442
2512,0.814696225
2513,0.941390776
2514,0.63354415
2515,0.824950396
2516,0.953037249
2517,0.671671147
2518,0.63312731
2519,0.857467597
2520,0.517247565
2521,0.694412387
2522,0.870081148
2523,0.527403072
2524,0.522010579
2525,0.613904218
2526,0.529973693
2527,0.571848892
2528,0.501221142
2529,0.980387048
2530,0.863970192
2531,0.974159881
2532,0.573786321
2533,0.921631358
2534,0.665218314
2535,0.954430956
2536,0.754144953
2537,0.809298349
2538,0.63853702
2539,0.51802289
2540,0.889673803
2541,0.77906628
2542,0.880227208
2543,0.82261337
2544,0.86643617
2545,0.596725097
2546,0.617438678
2547,0.983072641
2548,0.937279895
2549,0.703779415
2550,0.692528012
2551,0.765081687
2552,0.91276788
2553,0.791769031
2554,0.786190695
2555,0.850873064
2556,0.551557535
2557,0.796632738
2558,0.879123813
2559,0.781418315
2560,0.705684444
2561,0.985315562
2562,0.892747053
2563,0.582805869
2564,0.563973304
2565,0.599339741
2566,0.733383765
2567,0.827445193
2568,0.816409315
2569,0.798702782
2570,0.509018391
2571,0.607805126
2572,0.635412978
2573,0.591316357
2574,0.572040392
2575,0.763080925
2576,0.507335044
2577,0.561653917
2578,0.613428509
2579,0.532306526
2580,0.947024519
2581,0.900340618
2582,0.83773927
2583,0.703397886
2584,0.795419824
2585,0.598932468
2586,0.738437281
2587,0.762105168
2588,0.505000734
2589,0.790889458
2590,0.58083066
2591,0.740180637
2592,0.528695778
2593,0.627703562
2594,0.944344245
2595,0.739653564
2596,0.834280288
2597,0.790892266
2598,0.640540096
2599,0.791337678
2600,0.628832811
2601,0.889332894
2602,0.536381531
2603,0.81791988
2604,0.817961249
2605,0.823515888
2606,0.783858215
2607,0.891852456
2608,0.776443903
2609,0.913248701
2610,0.858859951
2611,0.621994268
2612,0.603464308
2613,0.704109935
2614,0.762831495
2615,0.876218171
2616,0.636179815
2617,0.655564194
2618,0.975724536
2619,0.723003325
2620,0.848024671
2621,0.815230178
2622,0.911629619
2623,0.806918225
2624,0.822183151
2625,0.572551347
2626,0.593564989
2627,0.548310377
2628,0.658929707
2629,0.673396284
2630,0.941115364
2631,0.600077482
2632,0.790779449
2633,0.90099873
2634,0.64660044
2635,0.840177281
2636,0.731210588
2637,0.838964973
2638,0.708510319
2639,0.729247231
2640,0.520097779
2641,0.740453896
2642,0.590774172
2643,0.672930339
2644,0.866223496
2645,0.524944313
2646,0.793985429
2647,0.952921676
2648,0.627412205
2649,0.661081457
2650,0.585109475
2651,0.746676891
2652,0.926591883
2653,0.761206328
2654,0.675289835
2655,0.77819813
2656,0.646146278
2657,0.777788989
2658,0.553939195
2659,0.509732385
2660,0.998150034
2661,0.820871553
2662,0.645759771
2663,0.916371752
2664,0.734636398
2665,0.994214739
2666,0.521127386
2667,0.856456036
2668,0.61615363
2669,0.805587083
2670,0.980457718
2671,0.838083418
2672,0.518524774
2673,0.70134618
2674,0.90910212
2675,0.896616624
2676,0.871704913
2677,0.543248278
2678,0.532263614
2679,0.62850296
2680,0.774844436
2681,0.546854098
2682,0.754179697
2683,0.857203609
2684,0.581045713
2685,0.85992912
2686,0.760071278
2687,0.528571597
2688,0.847333248
2689,0.735962425
2690,0.642719542
2691,0.731508533
2692,0.970274871
2693,0.994271796
2694,0.816515485
2695,0.556338708
2696,0.560454808
2697,0.603905009
2698,0.949991873
2699,0.91138241
2700,0.644147987
2701,0.764578072
2702,0.902100127
2703,0.52820033
2704,0.694724734
2705,0.914082587
2706,0.734498489
2707,0.665599848
2708,0.54601523
2709,0.924337421
2710,0.847570246
2711,0.801671366
2712,0.503581022
2713,0.767947273
2714,0.88919539
2715,0.571822634
2716,0.738884235
2717,0.610007544
2718,0.973439413
2719,0.900197358
2720,0.503882846
2721,0.820606301
2722,0.621815448
2723,0.663096667
2724,0.542980219
2725,0.665888348
2726,0.863611882
2727,0.924601728
2728,0.623653694
2729,0.741280496
2730,0.589210584
2731,0.991068233
2732,0.881197236
2733,0.544094794
2734,0.761649741
2735,0.507261093
2736,0.866363476
2737,0.604636293
2738,0.716152568
2739,0.902161608
2740,0.787631832
2741,0.525978464
2742,0.618463293
2743,0.563741933
2744,0.935082937
2745,0.52702032
2746,0.586764723
2747,0.901765357
2748,0.662199817
2749,0.618860989
2750,0.582953061
2751,0.797817847
2752,0.984818182
2753,0.825829586
2754,0.778520081
2755,0.805071716
2756,0.619524703
2757,0.988620887
2758,0.915061724
2759,0.903296893
2760,0.600164954
2761,0.961732697
2762,0.763939325
2763,0.944149435
2764,0.892239531
2765,0.610502213
2766,0.9106657
2767,0.69937686
2768,0.950497602
2769,0.692599214
2770,0.746483535
2771,0.851531222
2772,0.517385534
2773,0.678661926
2774,0.6224987
2775,0.717447684
2776,0.894003235
2777,0.565055392
2778,0.964445294
2779,0.717311529
2780,0.55996522
2781,0.739747169
2782,0.582553801
2783,0.992810292
2784,0.765577354
2785,0.878185147
2786,0.564793114
2787,0.863547013
2788,0.854693457
2789,0.985911498
2790,0.626861423
2791,0.90571473
2792,0.506371528
2793,0.962408208
2794,0.589468415
2795,0.711766151
2796,0.734454776
2797,0.698501705
2798,0.844959446
2799,0.691727816
2800,0.997776715
2801,0.520410934
2802,0.801510474
2803,0.659989167
2804,0.842910245
2805,0.890686742
2806,0.829370027
2807,0.780876385
2808,0.877705634
2809,0.553251481
2810,0.884111382
2811,0.642342576
2812,0.738297735
2813,0.798619844
2814,0.583900208
2815,0.655599506
2816,0.673224686
2817,0.637358213
2818,0.873351633
2819,0.676833178
2820,0.723055143
2821,0.571509423
2822,0.724179636
2823,0.777064344
2824,0.533283823
2825,0.810575976
2826,0.618545981
2827,0.793202994
2828,0.623827349
2829,0.7823503
2830,0.957713776
2831,0.521051328
2832,0.623807913
2833,0.741746945
2834,0.528126708
2835,0.610413943
2836,0.732806584
2837,0.563054355
2838,0.503693038
2839,0.636547831
2840,0.952854653
2841,0.939482092
2842,0.807755829
2843,0.504422037
2844,0.713819053
2845,0.50404852
2846,0.925903367
2847,0.993085592
2848,0.551338297
2849,0.908542533
2850,0.665522665
2851,0.777869533
2852,0.921990351
2853,0.956729896
2854,0.668294317
2855,0.662181844
2856,0.837067649
2857,0.606367274
2858,0.70341268
2859,0.599584165
2860,0.886099011
2861,0.580937187
2862,0.79839079
2863,0.907571573
2864,0.913564763
2865,0.612355378
2866,0.588264769
2867,0.82203925
2868,0.901171732
2869,0.85267134
2870,0.933331667
2871,0.771459371
2872,0.549464016
2873,0.523717123
2874,0.567547036
2875,0.69176021
2876,0.72069518
2877,0.621566297
2878,0.91888381
2879,0.538917346
2880,0.578889792
2881,0.528922382
2882,0.897465802
2883,0.759381041
2884,0.78114849
2885,0.895763322
2886,0.809983435
2887,0.564582041
2888,0.66064425
2889,0.584435579
2890,0.518399353
2891,0.788873716
2892,0.937775767
2893,0.810707832
2894,0.516616883
2895,0.758276241
2896,0.679007513
2897,0.68173947
2898,0.843558193
2899,0.96606933
2900,0.873839843
2901,0.750329043
2902,0.59919865
2903,0.578687011
2904,0.700625658
2905,0.593604855
2906,0.747831731
2907,0.950881713
2908,0.632743549
2909,0.786287981
2910,0.517874595
2911,0.560903981
2912,0.736249973
2913,0.781295711
2914,0.960881426
2915,0.717960888
2916,0.626676355
2917,0.788960985
2918,0.942623237
2919,0.718144202
2920,0.739929522
2921,0.554710201
2922,0.902917978
2923,0.820505006
2924,0.840464877
2925,0.765639099
2926,0.57397907
2927,0.768021189
2928,0.961451507
2929,0.743805622
2930,0.760346328
2931,0.954118424
2932,0.716026289
2933,0.633409056
2934,0.787425513
2935,0.766641545
2936,0.501711553
2937,0.756905437
2938,0.713325745
2939,0.887395501
2940,0.746416564
2941,0.916930008
2942,0.595902137
2943,0.881161928
2944,0.836791338
2945,0.7360723
2946,0.514425403
2947,0.688257288
2948,0.859456116
2949,0.652798393
2950,0.683112321
2951,0.700047425
2952,0.959227203
2953,0.72948672
2954,0.925963776
2955,0.502254575
2956,0.816964021
2957,0.676097963
2958,0.753294789
2959,0.58692319
2960,0.537372478
2961,0.785015264
2962,0.601389383
2963,0.608088283
2964,0.63413943
2965,0.551631806
2966,0.751991691
2967,0.758008893
2968,0.755305497
2969,0.619019532
2970,0.914139932
2971,0.91781118
2972,0.869821269
2973,0.64976624
2974,0.552038447
2975,0.57389112
2976,0.716274509
2977,0.738320475
2978,0.534044422
2979,0.810199232
2980,0.783565338
2981,0.666254555
2982,0.586785727
2983,0.58727022
2984,0.761005608
2985,0.501433003
2986,0.509285607
2987,0.858667689
2988,0.962698645
2989,0.503830193
2990,0.841718472
2991,0.985110685
2992,0.856429808
2993,0.67980049
2994,0.803920083
2995,0.532084102
2996,0.72580407
2997,0.797445547
2998,0.656943158
2999,0.738789227
3000,0.698243239
3001,0.989345584
3002,0.795114585
3003,0.859741922
3004,0.677216092
3005,0.692209379
3006,0.825721793
3007,0.793724701
3008,0.787140877
3009,0.88306002
3010,0.53493634
3011,0.713279341
3012,0.515146254
3013,0.903823861
3014,0.740571877
3015,0.91537034
3016,0.501077948
3017,0.80195342
3018,0.558223035
3019,0.895495634
3020,0.723259223
3021,0.702296749
3022,0.723993194
3023,0.997282228
3024,0.777532787
3025,0.947126447
3026,0.777938364
3027,0.607522274
3028,0.989074762
3029,0.866733367
3030,0.548041913
3031,0.584626975
3032,0.96718698
3033,0.830488018
3034,0.539593505
3035,0.754910432
3036,0.721422542
3037,0.719819318
3038,0.963339881
3039,0.940793734
3040,0.801702394
3041,0.638721689
3042,0.514382863
3043,0.921131984
3044,0.749030418
3045,0.797997936
3046,0.500296217
3047,0.706544349
3048,0.511769854
3049,0.5880801
3050,0.879576412
3051,0.962896787
3052,0.973253753
3053,0.844393911
3054,0.642111786
3055,0.966757336
3056,0.698449091
3057,0.919755144
3058,0.923655222
3059,0.566518907
3060,0.580250434
3061,0.507633255
3062,0.736691669
3063,0.953855872
3064,0.700531533
3065,0.68619764
3066,0.927561973
3067,0.894499828
3068,0.576612652
3069,0.798862693
3070,0.746257945
3071,0.984900824
3072,0.629566798
3073,0.656883607
3074,0.932740526
3075,0.97056085
3076,0.956462355
3077,0.971414591
3078,0.683013063
3079,0.664674091
3080,0.694493971
3081,0.532060892
3082,0.844383773
3083,0.574947069
3084,0.918972449
3085,0.606518815
3086,0.771460291
3087,0.903542393
3088,0.578094902
3089,0.975118391
3090,0.603658517
3091,0.574198695
3092,0.752004222
3093,0.90772732
3094,0.698399767
3095,0.740679914
3096,0.837861138
3097,0.681722619
3098,0.736598247
3099,0.761015759
3100,0.797427135
3101,0.926420128
3102,0.791638894
3103,0.519450154
3104,0.915313866
3105,0.637656217
3106,0.743334883
3107,0.710113024
3108,0.726846819
3109,0.862158673
3110,0.655660744
3111,0.507458255
3112,0.8731012
3113,0.560420803
3114,0.691405428
3115,0.768717318
3116,0.991308536
3117,0.607582302
3118,0.646781035
3119,0.953596831
3120,0.800146587
3121,0.934789964
3122,0.912888697
3123,0.790306093
3124,0.761883986
3125,0.549269993
3126,0.551839628
3127,0.764143259
3128,0.919289008
3129,0.681283155
3130,0.894048705
3131,0.776979463
3132,0.565417156
3133,0.851307491
3134,0.880350381
3135,0.90664612
3136,0.525441555
3137,0.726024781
3138,0.775047568
3139,0.669109159
3140,0.802950656
3141,0.544129748
3142,0.673347327
3143,0.993008668
3144,0.67806459
3145,0.937890565
3146,0.598459528
3147,0.923601014
3148,0.774821999
3149,0.880437222
3150,0.545658995
3151,0.513870007
3152,0.887278031
3153,0.660294662
3154,0.534623715
3155,0.93647982
3156,0.511282398
3157,0.857803488
3158,0.757391535
3159,0.547319156
3160,0.757797782
3161,0.816800348
3162,0.669475373
3163,0.527413591
3164,0.611413688
3165,0.525567916
3166,0.560932497
3167,0.615851018
3168,0.572631059
3169,0.770881639
3170,0.914591505
3171,0.923402372
3172,0.98971033
3173,0.723019584
3174,0.870214229
3175,0.558849296
3176,0.546918339
3177,0.949564486
3178,0.959067199
3179,0.734485741
3180,0.642515599
3181,0.981956021
3182,0.909559863
3183,0.886288426
3184,0.557742244
3185,0.675677541
3186,0.769356638
3187,0.547279327
3188,0.97702698
3189,0.731779547
3190,0.887976622
3191,0.903878285
3192,0.91531263
3193,0.972205378
3194,0.8004854
3195,0.961077329
3196,0.909231288
3197,0.812640095
3198,0.812016603
3199,0.843012748
3200,0.980762699
3201,0.755017296
3202,0.515285566
3203,0.736355299
3204,0.92780202
3205,0.734327636
3206,0.761428618
3207,0.725318903
3208,0.585151568
3209,0.86733043
3210,0.929275968
3211,0.715477333
3212,0.647092208
3213,0.712013921
3214,0.526049469
3215,0.69640396
3216,0.804457058
3217,0.872531913
3218,0.918425636
